Datetime;solar_mw;wind-speed;humidity;average-wind-speed-(period);average-pressure-(period);temperature;;;
6/07/2020 10:00;14105;6;96;20;30.08;54;;;
6/07/2020 11:00;14791;6;67;14;30.07;54;;;
6/07/2020 12:00;15490;6;70;3;30.1;54;;;
6/07/2020 13:00;16138;6;72;3;30.15;54;;;
6/07/2020 14:00;16623;6;83;0;30.12;54;;;
6/07/2020 15:00;16954;6;83;5;30.08;54;;;
6/07/2020 16:00;16977;6;77;0;30.09;54;;;
6/07/2020 17:00;16792;6.6;83;8;30.11;55;;;
6/07/2020 18:00;16419;6.6;83;22;30.1;55;;;
6/07/2020 19:00;15741;6.6;60;11;30.08;55;;;
6/07/2020 20:00;15031;6.6;37;0;30.11;55;;;
6/07/2020 21:00;14426;6.6;60;5;30.15;55;;;
6/07/2020 22:00;13928;6.6;80;3;30.16;55;;;
6/07/2020 23:00;12998;6.6;83;0;30.16;55;;;
7/07/2020 00:00;11917;6.6;83;3;30.2;55;;;
7/07/2020 01:00;11037;6.6;69;3;30.21;57;;;
7/07/2020 02:00;10438;6.6;78;10;30.21;57;;;
7/07/2020 03:00;9967;6.6;72;14;30.2;57;;;
7/07/2020 04:00;9667;6.6;78;11;30.22;57;;;
7/07/2020 05:00;9520;6.6;87;5;30.25;57;;;
7/07/2020 06:00;9463;6.6;90;5;30.21;57;;;
7/07/2020 07:00;9397;6.6;90;3;30.16;57;;;
7/07/2020 08:00;9678;6.6;90;7;30.15;57;;;
7/07/2020 09:00;10245;5.7;86;8;30.16;54;;;
7/07/2020 10:00;10908;5.7;90;10;30.14;54;;;
7/07/2020 11:00;11420;5.7;80;9;30.11;54;;;
7/07/2020 12:00;11807;5.7;83;9;30.14;54;;;
7/07/2020 13:00;11970;5.7;86;5;30.16;54;;;
7/07/2020 14:00;12166;5.7;86;7;30.14;54;;;
7/07/2020 15:00;12355;5.7;86;5;30.14;54;;;
7/07/2020 16:00;12557;5.7;93;6;30.13;54;;;
7/07/2020 17:00;12836;9.3;93;11;30.12;57;;;
7/07/2020 18:00;12978;9.3;96;13;30.1;57;;;
7/07/2020 19:00;12744;9.3;83;16;30.09;57;;;
7/07/2020 20:00;12277;9.3;75;18;30.12;57;;;
7/07/2020 21:00;11786;9.3;81;0;30.17;57;;;
7/07/2020 22:00;11530;9.3;93;7;30.14;57;;;
7/07/2020 23:00;10809;9.3;86;6;30.12;57;;;
8/07/2020 00:00;9991;9.3;81;0;30.11;57;;;
8/07/2020 01:00;9230;1.2;78;0;30.11;64;;;
8/07/2020 02:00;8648;1.2;70;0;30.09;64;;;
8/07/2020 03:00;8291;1.2;49;0;30.08;64;;;
8/07/2020 04:00;8043;1.2;70;3;30.11;64;;;
8/07/2020 05:00;7952;1.2;78;3;30.15;64;;;
8/07/2020 06:00;7974;1.2;90;3;30.13;64;;;
8/07/2020 07:00;7951;1.2;87;0;30.11;64;;;
8/07/2020 08:00;8389;1.2;83;0;30.1;64;;;
8/07/2020 09:00;9131;2;75;0;30.09;63;;;
8/07/2020 10:00;9760;2;68;3;30.06;63;;;
8/07/2020 11:00;10402;2;50;0;30.04;63;;;
8/07/2020 12:00;10885;2;73;8;30.06;63;;;
8/07/2020 13:00;11353;2;78;3;30.11;63;;;
8/07/2020 14:00;11810;2;90;0;30.09;63;;;
8/07/2020 15:00;12239;2;90;0;30.06;63;;;
8/07/2020 16:00;12722;2;75;0;30.08;63;;;
8/07/2020 17:00;13164;5;48;3;30.07;69;;;
8/07/2020 18:00;13458;5;38;0;30.07;69;;;
8/07/2020 19:00;13399;5;27;0;30.05;69;;;
8/07/2020 20:00;12992;5;39;3;30.08;69;;;
8/07/2020 21:00;12353;5;30;7;30.14;69;;;
8/07/2020 22:00;11902;5;54;8;30.12;69;;;
8/07/2020 23:00;10936;5;54;8;30.1;69;;;
9/07/2020 00:00;9918;5;45;11;30.1;69;;;
9/07/2020 01:00;9052;6.5;47;9;30.08;66;;;
9/07/2020 02:00;8502;6.5;38;9;30.06;66;;;
9/07/2020 03:00;8180;6.5;27;7;30.04;66;;;
9/07/2020 04:00;8044;6.5;40;6;30.07;66;;;
9/07/2020 05:00;8168;6.5;52;7;30.14;66;;;
9/07/2020 06:00;8529;6.5;86;0;30.12;66;;;
9/07/2020 07:00;9055;6.5;93;0;30.08;66;;;
9/07/2020 08:00;9635;6.5;90;3;30.1;66;;;
9/07/2020 09:00;10250;6;87;8;30.1;60;;;
9/07/2020 10:00;10869;6;78;10;30.1;60;;;
9/07/2020 11:00;11498;6;75;20;30.11;60;;;
9/07/2020 12:00;12120;6;63;9;30.16;60;;;
9/07/2020 13:00;12668;6;93;5;30.23;60;;;
9/07/2020 14:00;13317;6;96;0;30.22;60;;;
9/07/2020 15:00;13932;6;96;0;30.22;60;;;
9/07/2020 16:00;14548;6;93;0;30.23;60;;;
9/07/2020 17:00;14976;5.9;93;0;30.23;60;;;
9/07/2020 18:00;15297;5.9;93;8;30.21;60;;;
9/07/2020 19:00;15158;5.9;87;16;30.21;60;;;
9/07/2020 20:00;14671;5.9;84;3;30.26;60;;;
9/07/2020 21:00;13848;5.9;87;5;30.32;60;;;
9/07/2020 22:00;13121;5.9;87;0;30.3;60;;;
9/07/2020 23:00;11881;5.9;96;8;30.27;60;;;
10/07/2020 00:00;10653;5.9;93;6;30.28;60;;;
10/07/2020 01:00;9712;10.2;80;10;30.27;57;;;
10/07/2020 02:00;9090;10.2;72;11;30.27;57;;;
10/07/2020 03:00;8718;10.2;72;15;30.24;57;;;
10/07/2020 04:00;8522;10.2;72;10;30.24;57;;;
10/07/2020 05:00;8603;10.2;75;10;30.27;57;;;
10/07/2020 06:00;8963;10.2;86;7;30.21;57;;;
10/07/2020 07:00;9493;10.2;96;7;30.17;57;;;
10/07/2020 08:00;10137;10.2;90;9;30.16;57;;;
10/07/2020 09:00;10883;8.5;83;9;30.13;55;;;
10/07/2020 10:00;11821;8.5;78;9;30.09;55;;;
10/07/2020 11:00;12770;8.5;70;9;30.07;55;;;
10/07/2020 12:00;13697;8.5;65;14;30.06;55;;;
10/07/2020 13:00;14597;8.5;72;9;30.09;55;;;
10/07/2020 14:00;15452;8.5;90;9;30.07;55;;;
10/07/2020 15:00;16070;8.5;90;5;30.02;55;;;
10/07/2020 16:00;16626;8.5;86;11;29.98;55;;;
10/07/2020 17:00;17074;19.3;83;25;29.96;57;;;
10/07/2020 18:00;17280;19.3;83;15;29.91;57;;;
10/07/2020 19:00;17227;19.3;78;15;29.87;57;;;
10/07/2020 20:00;16713;19.3;70;20;29.87;57;;;
10/07/2020 21:00;15807;19.3;75;14;29.88;57;;;
10/07/2020 22:00;14885;19.3;83;21;29.86;57;;;
10/07/2020 23:00;13496;19.3;83;24;29.85;57;;;
11/07/2020 00:00;12154;19.3;83;23;29.87;57;;;
11/07/2020 01:00;11098;10.2;86;15;29.88;58;;;
11/07/2020 02:00;10366;10.2;93;16;29.91;58;;;
11/07/2020 03:00;9921;10.2;93;10;29.93;58;;;
11/07/2020 04:00;9647;10.2;84;9;29.98;58;;;
11/07/2020 05:00;9673;10.2;81;7;30.06;58;;;
11/07/2020 06:00;10102;10.2;93;0;30.06;58;;;
11/07/2020 07:00;10712;10.2;90;9;30.08;58;;;
11/07/2020 08:00;11563;10.2;90;10;30.11;58;;;
11/07/2020 09:00;12391;5.2;87;7;30.11;62;;;
11/07/2020 10:00;13379;5.2;87;15;30.12;62;;;
11/07/2020 11:00;14439;5.2;55;11;30.11;62;;;
11/07/2020 12:00;15298;5.2;75;0;30.16;62;;;
11/07/2020 13:00;16196;5.2;84;3;30.22;62;;;
11/07/2020 14:00;16765;5.2;96;0;30.22;62;;;
11/07/2020 15:00;17183;5.2;90;0;30.24;62;;;
11/07/2020 16:00;17424;5.2;86;0;30.24;62;;;
11/07/2020 17:00;17431;4.6;93;5;30.26;60;;;
11/07/2020 18:00;17206;4.6;78;7;30.26;60;;;
11/07/2020 19:00;16706;4.6;63;14;30.26;60;;;
11/07/2020 20:00;16117;4.6;54;0;30.3;60;;;
11/07/2020 21:00;15440;4.6;62;8;30.35;60;;;
11/07/2020 22:00;14662;4.6;80;5;30.33;60;;;
11/07/2020 23:00;13444;4.6;72;0;30.29;60;;;
12/07/2020 00:00;12183;4.6;62;3;30.28;60;;;
12/07/2020 01:00;11209;3.8;62;0;30.27;53;;;
12/07/2020 02:00;10496;3.8;58;7;30.25;53;;;
12/07/2020 03:00;10032;3.8;52;8;30.25;53;;;
12/07/2020 04:00;9715;3.8;56;5;30.25;53;;;
12/07/2020 05:00;9628;3.8;67;3;30.27;53;;;
12/07/2020 06:00;10000;3.8;89;3;30.23;53;;;
12/07/2020 07:00;10511;3.8;83;0;30.22;53;;;
12/07/2020 08:00;11241;3.8;74;6;30.22;53;;;
12/07/2020 09:00;11944;13.3;74;11;30.19;55;;;
12/07/2020 10:00;12670;13.3;72;16;30.17;55;;;
12/07/2020 11:00;13381;13.3;64;22;30.13;55;;;
12/07/2020 12:00;14137;13.3;55;18;30.12;55;;;
12/07/2020 13:00;14798;13.3;69;13;30.13;55;;;
12/07/2020 14:00;15309;13.3;80;11;30.06;55;;;
12/07/2020 15:00;15667;13.3;83;5;30.01;55;;;
12/07/2020 16:00;15971;13.3;80;9;29.98;55;;;
12/07/2020 17:00;16183;10.6;86;11;29.94;58;;;
12/07/2020 18:00;16297;10.6;87;13;29.85;58;;;
12/07/2020 19:00;15966;10.6;90;21;29.75;58;;;
12/07/2020 20:00;15285;10.6;72;20;29.86;58;;;
12/07/2020 21:00;14633;10.6;78;7;29.96;58;;;
12/07/2020 22:00;14087;10.6;83;5;29.99;58;;;
12/07/2020 23:00;12907;10.6;90;3;30.02;58;;;
13/07/2020 00:00;11673;10.6;86;0;30.06;58;;;
13/07/2020 01:00;10695;8.1;83;5;30.07;62;;;
13/07/2020 02:00;10049;8.1;87;3;30.06;62;;;
13/07/2020 03:00;9567;8.1;73;13;30.06;62;;;
13/07/2020 04:00;9359;8.1;68;14;30.07;62;;;
13/07/2020 05:00;9386;8.1;78;0;30.07;62;;;
13/07/2020 06:00;9704;8.1;90;9;30.02;62;;;
13/07/2020 07:00;10176;8.1;90;5;29.96;62;;;
13/07/2020 08:00;10910;8.1;90;9;29.93;62;;;
13/07/2020 09:00;11686;12.8;93;9;29.93;63;;;
13/07/2020 10:00;12456;12.8;87;14;29.9;63;;;
13/07/2020 11:00;13164;12.8;87;15;29.88;63;;;
13/07/2020 12:00;13754;12.8;90;15;29.93;63;;;
13/07/2020 13:00;14400;12.8;87;15;29.99;63;;;
13/07/2020 14:00;14955;12.8;90;14;29.97;63;;;
13/07/2020 15:00;15338;12.8;84;7;29.99;63;;;
13/07/2020 16:00;15620;12.8;75;9;30.03;63;;;
13/07/2020 17:00;15807;13;78;11;30.06;65;;;
13/07/2020 18:00;15737;13;59;21;30.08;65;;;
13/07/2020 19:00;15314;13;57;15;30.08;65;;;
13/07/2020 20:00;14565;13;61;18;30.1;65;;;
13/07/2020 21:00;13785;13;87;6;30.13;65;;;
13/07/2020 22:00;13134;13;90;6;30.09;65;;;
13/07/2020 23:00;12125;13;84;15;30.03;65;;;
14/07/2020 00:00;11106;13;63;13;30;65;;;
14/07/2020 01:00;10158;8.6;70;23;29.93;59;;;
14/07/2020 02:00;9435;8.6;75;0;29.94;59;;;
14/07/2020 03:00;8965;8.6;84;8;29.88;59;;;
14/07/2020 04:00;8650;8.6;68;17;29.87;59;;;
14/07/2020 05:00;8529;8.6;84;0;29.9;59;;;
14/07/2020 06:00;8561;8.6;86;0;29.85;59;;;
14/07/2020 07:00;8569;8.6;90;5;29.87;59;;;
14/07/2020 08:00;9184;8.6;83;3;29.93;59;;;
14/07/2020 09:00;10070;8.3;93;9;29.96;56;;;
14/07/2020 10:00;11040;8.3;90;11;29.94;56;;;
14/07/2020 11:00;11944;8.3;70;9;29.94;56;;;
14/07/2020 12:00;12766;8.3;78;5;29.99;56;;;
14/07/2020 13:00;13440;8.3;83;3;30.07;56;;;
14/07/2020 14:00;13949;8.3;100;9;30.08;56;;;
14/07/2020 15:00;14512;8.3;100;7;30.06;56;;;
14/07/2020 16:00;14987;8.3;96;8;30.1;56;;;
14/07/2020 17:00;15358;10.4;93;10;30.14;58;;;
14/07/2020 18:00;15513;10.4;90;17;30.14;58;;;
14/07/2020 19:00;15318;10.4;65;15;30.14;58;;;
14/07/2020 20:00;14804;10.4;72;20;30.17;58;;;
14/07/2020 21:00;14044;10.4;93;0;30.22;58;;;
14/07/2020 22:00;13469;10.4;96;5;30.22;58;;;
14/07/2020 23:00;12494;10.4;100;9;30.19;58;;;
15/07/2020 00:00;11406;10.4;96;14;30.18;58;;;
15/07/2020 01:00;10534;9;90;14;30.18;55;;;
15/07/2020 02:00;9832;9;93;15;30.16;55;;;
15/07/2020 03:00;9250;9;78;15;30.14;55;;;
15/07/2020 04:00;8927;9;78;17;30.17;55;;;
15/07/2020 05:00;8709;9;87;3;30.2;55;;;
15/07/2020 06:00;8670;9;90;6;30.19;55;;;
15/07/2020 07:00;8659;9;93;0;30.15;55;;;
15/07/2020 08:00;9078;9;93;8;30.16;55;;;
15/07/2020 09:00;9937;11.3;93;15;30.13;60;;;
15/07/2020 10:00;11044;11.3;93;17;30.08;60;;;
15/07/2020 11:00;12143;11.3;78;15;30.03;60;;;
15/07/2020 12:00;13097;11.3;59;14;30.05;60;;;
15/07/2020 13:00;14059;11.3;70;0;30.1;60;;;
15/07/2020 14:00;14755;11.3;96;6;30.08;60;;;
15/07/2020 15:00;15308;11.3;93;9;30.05;60;;;
15/07/2020 16:00;15571;11.3;83;11;30.04;60;;;
15/07/2020 17:00;15710;4.6;52;7;30.02;68;;;
15/07/2020 18:00;15634;4.6;49;6;29.99;68;;;
15/07/2020 19:00;15519;4.6;28;6;29.98;68;;;
15/07/2020 20:00;15162;4.6;61;3;30.01;68;;;
15/07/2020 21:00;14729;4.6;68;7;30.06;68;;;
15/07/2020 22:00;14162;4.6;80;0;30.05;68;;;
15/07/2020 23:00;13120;4.6;62;0;30.02;68;;;
16/07/2020 00:00;11944;4.6;56;3;30.03;68;;;
16/07/2020 01:00;11100;4.9;58;0;30.02;68;;;
16/07/2020 02:00;10461;4.9;43;13;29.99;68;;;
16/07/2020 03:00;10071;4.9;33;7;29.96;68;;;
16/07/2020 04:00;9865;4.9;53;3;30;68;;;
16/07/2020 05:00;9964;4.9;70;5;30.05;68;;;
16/07/2020 06:00;10388;4.9;75;3;30.02;68;;;
16/07/2020 07:00;10953;4.9;51;0;30;68;;;
16/07/2020 08:00;11664;4.9;67;5;30.01;68;;;
16/07/2020 09:00;12324;4.3;43;0;30;69;;;
16/07/2020 10:00;13164;4.3;25;11;29.98;69;;;
16/07/2020 11:00;14123;4.3;26;11;29.97;69;;;
16/07/2020 12:00;15089;4.3;64;3;30;69;;;
16/07/2020 13:00;16192;4.3;63;5;30.06;69;;;
16/07/2020 14:00;17107;4.3;65;5;30.04;69;;;
16/07/2020 15:00;17550;4.3;62;0;30.02;69;;;
16/07/2020 16:00;17788;4.3;58;0;30.05;69;;;
16/07/2020 17:00;17491;2.7;57;0;30.05;68;;;
16/07/2020 18:00;17044;2.7;28;0;30.03;68;;;
16/07/2020 19:00;16941;2.7;21;0;30.02;68;;;
16/07/2020 20:00;16453;2.7;17;0;30.04;68;;;
16/07/2020 21:00;15854;2.7;21;7;30.09;68;;;
16/07/2020 22:00;15236;2.7;34;8;30.08;68;;;
16/07/2020 23:00;13956;2.7;67;0;30.07;68;;;
17/07/2020 00:00;12788;2.7;62;0;30.08;68;;;
17/07/2020 01:00;11769;4;65;3;30.08;64;;;
17/07/2020 02:00;11055;4;45;13;30.07;64;;;
17/07/2020 03:00;10672;4;46;14;30.08;64;;;
17/07/2020 04:00;10422;4;46;3;30.13;64;;;
17/07/2020 05:00;10455;4;75;0;30.2;64;;;
17/07/2020 06:00;10855;4;86;0;30.19;64;;;
17/07/2020 07:00;11458;4;86;3;30.17;64;;;
17/07/2020 08:00;12198;4;86;3;30.17;64;;;
17/07/2020 09:00;13158;13.3;90;8;30.18;58;;;
17/07/2020 10:00;14194;13.3;80;15;30.17;58;;;
17/07/2020 11:00;15327;13.3;70;17;30.16;58;;;
17/07/2020 12:00;16228;13.3;58;16;30.17;58;;;
17/07/2020 13:00;16735;13.3;67;11;30.2;58;;;
17/07/2020 14:00;17209;13.3;80;9;30.17;58;;;
17/07/2020 15:00;17162;13.3;80;14;30.13;58;;;
17/07/2020 16:00;16816;13.3;83;14;30.12;58;;;
17/07/2020 17:00;16838;11.5;83;10;30.1;56;;;
17/07/2020 18:00;16729;11.5;86;15;30.08;56;;;
17/07/2020 19:00;16372;11.5;83;18;30.05;56;;;
17/07/2020 20:00;15826;11.5;72;21;30.05;56;;;
17/07/2020 21:00;15282;11.5;72;8;30.1;56;;;
17/07/2020 22:00;14621;11.5;83;3;30.08;56;;;
17/07/2020 23:00;13272;11.5;83;7;30.05;56;;;
18/07/2020 00:00;12009;11.5;83;0;30.05;56;;;
18/07/2020 01:00;11047;10.3;83;8;30.06;59;;;
18/07/2020 02:00;10349;10.3;83;11;30.03;59;;;
18/07/2020 03:00;9961;10.3;70;17;30.01;59;;;
18/07/2020 04:00;9697;10.3;59;13;30.02;59;;;
18/07/2020 05:00;9671;10.3;68;6;30.07;59;;;
18/07/2020 06:00;9983;10.3;90;10;30.02;59;;;
18/07/2020 07:00;10388;10.3;75;5;30;59;;;
18/07/2020 08:00;11115;10.3;62;10;29.99;59;;;
18/07/2020 09:00;11620;4.4;48;3;29.99;70;;;
18/07/2020 10:00;12213;4.4;35;9;29.97;70;;;
18/07/2020 11:00;12920;4.4;24;11;29.96;70;;;
18/07/2020 12:00;13612;4.4;61;5;30;70;;;
18/07/2020 13:00;14148;4.4;66;3;30.06;70;;;
18/07/2020 14:00;14617;4.4;81;0;30.05;70;;;
18/07/2020 15:00;15058;4.4;69;0;30.03;70;;;
18/07/2020 16:00;15502;4.4;52;0;30.03;70;;;
18/07/2020 17:00;15724;4.1;42;0;30.03;69;;;
18/07/2020 18:00;15850;4.1;28;14;30.01;69;;;
18/07/2020 19:00;15538;4.1;24;15;30;69;;;
18/07/2020 20:00;14882;4.1;54;0;30.03;69;;;
18/07/2020 21:00;14097;4.1;70;3;30.08;69;;;
18/07/2020 22:00;13345;4.1;72;0;30.06;69;;;
18/07/2020 23:00;12163;4.1;64;3;30.03;69;;;
19/07/2020 00:00;10907;4.1;67;3;30.03;69;;;
19/07/2020 01:00;9978;6.4;70;7;30.03;68;;;
19/07/2020 02:00;9337;6.4;58;11;30.01;68;;;
19/07/2020 03:00;8946;6.4;34;18;30;68;;;
19/07/2020 04:00;8705;6.4;40;0;30.03;68;;;
19/07/2020 05:00;8802;6.4;65;6;30.08;68;;;
19/07/2020 06:00;9167;6.4;80;3;30.06;68;;;
19/07/2020 07:00;9722;6.4;66;3;30.04;68;;;
19/07/2020 08:00;10415;6.4;75;7;30.04;68;;;
19/07/2020 09:00;11104;4.9;72;9;30.04;65;;;
19/07/2020 10:00;11928;4.9;40;14;30.03;65;;;
19/07/2020 11:00;12728;4.9;31;14;30.05;65;;;
19/07/2020 12:00;13479;4.9;36;0;30.1;65;;;
19/07/2020 13:00;14100;4.9;63;5;30.18;65;;;
19/07/2020 14:00;14657;4.9;75;0;30.18;65;;;
19/07/2020 15:00;15065;4.9;61;3;30.16;65;;;
19/07/2020 16:00;15448;4.9;75;0;30.18;65;;;
19/07/2020 17:00;15707;6.4;62;7;30.2;64;;;
19/07/2020 18:00;15820;6.4;26;13;30.2;64;;;
19/07/2020 19:00;15496;6.4;18;18;30.19;64;;;
19/07/2020 20:00;14825;6.4;14;5;30.22;64;;;
19/07/2020 21:00;14197;6.4;21;0;30.27;64;;;
19/07/2020 22:00;13531;6.4;49;0;30.26;64;;;
19/07/2020 23:00;12405;6.4;49;5;30.22;64;;;
20/07/2020 00:00;11199;6.4;21;0;30.21;64;;;
20/07/2020 01:00;10277;13.4;27;7;30.19;63;;;
20/07/2020 02:00;9636;13.4;46;11;30.16;63;;;
20/07/2020 03:00;9223;13.4;29;17;30.13;63;;;
20/07/2020 04:00;8989;13.4;25;14;30.15;63;;;
20/07/2020 05:00;8983;13.4;29;20;30.17;63;;;
20/07/2020 06:00;9311;13.4;34;9;30.15;63;;;
20/07/2020 07:00;9819;13.4;41;13;30.1;63;;;
20/07/2020 08:00;10532;13.4;39;15;30.09;63;;;
20/07/2020 09:00;11442;14.6;25;9;30.04;61;;;
20/07/2020 10:00;12272;14.6;42;10;30;61;;;
20/07/2020 11:00;13087;14.6;35;21;29.95;61;;;
20/07/2020 12:00;13760;14.6;28;20;29.96;61;;;
20/07/2020 13:00;14311;14.6;34;20;29.98;61;;;
20/07/2020 14:00;14805;14.6;34;10;29.97;61;;;
20/07/2020 15:00;15140;14.6;36;14;29.93;61;;;
20/07/2020 16:00;15348;14.6;32;14;29.92;61;;;
20/07/2020 17:00;15523;17.6;46;13;29.93;57;;;
20/07/2020 18:00;15359;17.6;64;18;29.92;57;;;
20/07/2020 19:00;14873;17.6;46;29;29.91;57;;;
20/07/2020 20:00;14039;17.6;46;26;29.94;57;;;
20/07/2020 21:00;13491;17.6;42;17;30;57;;;
20/07/2020 22:00;13080;17.6;59;13;29.99;57;;;
20/07/2020 23:00;12206;17.6;69;11;29.98;57;;;
21/07/2020 00:00;11339;17.6;69;16;29.98;57;;;
21/07/2020 01:00;10551;14.6;67;11;29.97;62;;;
21/07/2020 02:00;9931;14.6;67;20;29.95;62;;;
21/07/2020 03:00;9540;14.6;50;26;29.94;62;;;
21/07/2020 04:00;9272;14.6;36;16;29.97;62;;;
21/07/2020 05:00;9198;14.6;47;5;30;62;;;
21/07/2020 06:00;9295;14.6;75;9;29.96;62;;;
21/07/2020 07:00;9446;14.6;80;13;29.92;62;;;
21/07/2020 08:00;9835;14.6;83;15;29.91;62;;;
21/07/2020 09:00;10559;12.6;78;23;29.91;66;;;
21/07/2020 10:00;11149;12.6;72;9;29.9;66;;;
21/07/2020 11:00;11494;12.6;61;25;29.92;66;;;
21/07/2020 12:00;11682;12.6;55;24;29.95;66;;;
21/07/2020 13:00;11648;12.6;76;3;30.01;66;;;
21/07/2020 14:00;11533;12.6;90;3;30.02;66;;;
21/07/2020 15:00;11368;12.6;83;0;30.01;66;;;
21/07/2020 16:00;11375;12.6;84;7;30.03;66;;;
21/07/2020 17:00;11470;10.2;81;11;30.05;65;;;
21/07/2020 18:00;11561;10.2;73;16;30.06;65;;;
21/07/2020 19:00;11535;10.2;55;22;30.07;65;;;
21/07/2020 20:00;11422;10.2;71;3;30.11;65;;;
21/07/2020 21:00;11333;10.2;81;3;30;65;;;
21/07/2020 22:00;11124;10.2;96;0;30.16;65;;;
21/07/2020 23:00;10528;10.2;96;7;30.12;65;;;
22/07/2020 00:00;9761;10.2;93;14;30.12;65;;;
22/07/2020 01:00;9092;10.5;93;21;30.1;66;;;
22/07/2020 02:00;8597;10.5;93;22;30.07;66;;;
22/07/2020 03:00;8317;10.5;70;22;30.05;66;;;
22/07/2020 04:00;8176;10.5;59;3;30.05;66;;;
22/07/2020 05:00;8102;10.5;73;5;30.1;66;;;
22/07/2020 06:00;8178;10.5;84;5;30.07;66;;;
22/07/2020 07:00;8263;10.5;90;0;30.05;66;;;
22/07/2020 08:00;8697;10.5;93;7;30.04;66;;;
22/07/2020 09:00;9602;11.1;87;14;30.03;65;;;
22/07/2020 10:00;10375;11.1;81;15;30.01;65;;;
22/07/2020 11:00;10881;11.1;61;11;29.99;65;;;
22/07/2020 12:00;11256;11.1;55;15;30;65;;;
22/07/2020 13:00;11989;11.1;57;7;30.01;65;;;
22/07/2020 14:00;12551;11.1;81;8;29.99;65;;;
22/07/2020 15:00;12960;11.1;84;10;29.96;65;;;
22/07/2020 16:00;13396;11.1;81;15;29.96;65;;;
22/07/2020 17:00;13739;14.4;84;18;29.95;64;;;
22/07/2020 18:00;14092;14.4;81;14;29.91;64;;;
22/07/2020 19:00;14035;14.4;70;15;29.88;64;;;
22/07/2020 20:00;13749;14.4;66;16;29.86;64;;;
22/07/2020 21:00;13486;14.4;81;13;29.84;64;;;
22/07/2020 22:00;13088;14.4;90;8;29.79;64;;;
22/07/2020 23:00;12150;14.4;90;17;29.75;64;;;
23/07/2020 00:00;11128;14.4;93;15;29.73;64;;;
23/07/2020 01:00;10335;8.5;90;13;29.75;65;;;
23/07/2020 02:00;9831;8.5;70;14;29.76;65;;;
23/07/2020 03:00;9495;8.5;65;9;29.77;65;;;
23/07/2020 04:00;9363;8.5;63;0;29.83;65;;;
23/07/2020 05:00;9481;8.5;73;3;29.87;65;;;
23/07/2020 06:00;10046;8.5;84;5;29.87;65;;;
23/07/2020 07:00;10831;8.5;87;8;29.86;65;;;
23/07/2020 08:00;11294;8.5;90;7;29.91;65;;;
23/07/2020 09:00;11738;9.5;90;16;29.92;67;;;
23/07/2020 10:00;12213;9.5;87;13;29.91;67;;;
23/07/2020 11:00;12815;9.5;76;9;29.92;67;;;
23/07/2020 12:00;13324;9.5;62;17;29.97;67;;;
23/07/2020 13:00;13981;9.5;73;6;29.98;67;;;
23/07/2020 14:00;14207;9.5;81;0;29.96;67;;;
23/07/2020 15:00;14517;9.5;87;6;29.92;67;;;
23/07/2020 16:00;14779;9.5;84;10;29.94;67;;;
23/07/2020 17:00;14962;7.8;84;9;29.95;66;;;
23/07/2020 18:00;15011;7.8;81;8;29.96;66;;;
23/07/2020 19:00;14859;7.8;59;16;29.92;66;;;
23/07/2020 20:00;14452;7.8;50;22;29.95;66;;;
23/07/2020 21:00;14132;7.8;71;3;29.98;66;;;
23/07/2020 22:00;13583;7.8;75;0;29.98;66;;;
23/07/2020 23:00;12622;7.8;78;5;29.99;66;;;
24/07/2020 00:00;11589;7.8;67;0;30;66;;;
24/07/2020 01:00;10825;6.9;67;0;30.01;65;;;
24/07/2020 02:00;10300;6.9;68;15;29.99;65;;;
24/07/2020 03:00;9960;6.9;53;18;29.97;65;;;
24/07/2020 04:00;9832;6.9;50;9;30.01;65;;;
24/07/2020 05:00;9957;6.9;70;3;30.05;65;;;
24/07/2020 06:00;10498;6.9;83;0;30.04;65;;;
24/07/2020 07:00;11156;6.9;87;5;29.99;65;;;
24/07/2020 08:00;11648;6.9;81;5;29.98;65;;;
24/07/2020 09:00;12091;8.4;81;8;29.97;62;;;
24/07/2020 10:00;12433;8.4;75;11;29.96;62;;;
24/07/2020 11:00;12760;8.4;68;15;29.95;62;;;
24/07/2020 12:00;13066;8.4;63;15;29.94;62;;;
24/07/2020 13:00;13266;8.4;75;5;29.98;62;;;
24/07/2020 14:00;13581;8.4;87;6;29.96;62;;;
24/07/2020 15:00;13904;8.4;87;6;29.96;62;;;
24/07/2020 16:00;13880;8.4;90;8;29.97;62;;;
24/07/2020 17:00;13967;12.3;90;11;29.96;61;;;
24/07/2020 18:00;13906;12.3;87;11;29.93;61;;;
24/07/2020 19:00;13722;12.3;70;21;29.89;61;;;
24/07/2020 20:00;13402;12.3;63;20;29.9;61;;;
24/07/2020 21:00;13346;12.3;65;9;29.94;61;;;
24/07/2020 22:00;12973;12.3;93;8;29.94;61;;;
24/07/2020 23:00;12081;12.3;93;8;29.91;61;;;
25/07/2020 00:00;11112;12.3;90;13;29.92;61;;;
25/07/2020 01:00;10439;9.1;81;5;29.92;66;;;
25/07/2020 02:00;9986;9.1;73;15;29.89;66;;;
25/07/2020 03:00;9649;9.1;59;20;29.85;66;;;
25/07/2020 04:00;9568;9.1;56;6;29.9;66;;;
25/07/2020 05:00;9667;9.1;73;3;29.95;66;;;
25/07/2020 06:00;10150;9.1;93;6;29.95;66;;;
25/07/2020 07:00;10852;9.1;93;3;29.93;66;;;
